lon,lat,cnt
121.551194,25.041191,555.5224902
121.551571,25.041551,910.9332937
121.549478,25.025371,326.0408406
121.556772,25.041461,934.1200592
121.54345,25.032148,477.7933788
121.548355,25.030904,146.8704331
121.460329,25.007559,531.9132965
121.551131,25.04115,65.15903127
121.30519,24.883436,783.4897334
121.543882,25.03804,107.9945573
121.283217,24.90034,379.1857901
121.551149,25.042337,316.1522365
121.552622,25.024274,696.6672793
121.543352,25.023783,190.0346281
121.544286,25.03209,703.6754883
121.551086,25.033293,321.1860709
121.554491,25.032991,242.1686808
121.556916,25.029545,360.6486331
121.551005,25.042271,755.2903299
121.540639,25.026042,196.9176568
121.551661,25.041862,367.7691566
121.536776,25.012553,394.5362175
121.551077,25.040831,245.5371522
121.463833,25.017071,576.8951946
121.554778,25.039677,792.1908866
121.34397,24.984415,379.5048748
121.206654,24.833645,978.7272898
121.55158,25.041461,736.1174972
121.491698,25.063817,384.3142215
121.463833,25.017284,892.7370721
121.550924,25.040774,384.7528549
121.552999,25.043041,818.9695047
121.545274,25.027441,198.2190081
121.550709,25.033007,398.6569601
121.543441,25.023857,898.2411144
121.530712,25.019011,201.8157429
121.551733,25.040921,882.1575824
121.530685,25.018937,830.5989233
121.288239,24.880322,656.7231034
121.548903,25.040291,318.4344788
121.542911,25.023897,485.6111264
121.544528,25.029201,261.2406249
121.532437,25.019952,897.4495534
121.541815,25.021041,56.20487365
121.54575,25.025338,207.5076495
121.547915,25.037615,105.3721953
121.552272,25.024691,107.4289452
121.530703,25.019101,281.2878091
121.494672,25.085662,165.2480604
121.552487,25.041297,257.0111294
121.551275,25.041216,826.0582899
121.530667,25.019175,962.6504111
121.28443,24.872914,27.2479621
121.547663,25.037533,467.1267831
121.543837,25.031599,543.4158657
121.551643,25.041756,396.9483483
121.55255,25.041707,992.6830009
121.551436,25.042296,739.9407901
121.474289,25.033858,62.01622423
121.42631,25.02817,871.0426056
121.55158,25.041437,37.79704727
121.554006,25.018266,982.4698218
121.536803,25.01166,306.3756881
121.529841,25.019093,289.1792684
121.548041,25.037238,159.5594505
121.549065,25.032851,576.1558602
121.53683,25.011562,97.90100626
121.552631,25.024315,137.4058118
121.531718,25.020181,865.7087933
121.547583,25.037451,592.6950782
121.536893,25.011407,863.9963811
121.463833,25.016195,14.44094871
121.532617,25.031648,390.2795688
121.550161,25.032991,900.595847
121.550529,25.034267,354.1078967
121.549568,25.025346,763.7813922
121.532886,25.017341,164.5666929
121.557365,25.028997,691.0317017
121.536354,25.013658,591.8452009
121.535069,25.006225,743.3270407
121.551059,25.041036,152.7966427
121.296477,24.87702,844.9358846
121.54796,25.037606,356.6162556
121.55732,25.028988,367.130487
121.551616,25.04133,46.58462454
121.552559,25.041608,625.1525179
121.283999,24.89739,191.3391413
121.463833,25.016138,270.8703702
121.548337,25.022645,226.5140941
121.543882,25.038048,231.0744201
121.468486,25.004645,62.09052082
121.555802,25.038785,84.30281368
121.552586,25.041494,354.042269
121.532715,25.017325,74.7671638
121.551652,25.041854,444.057707
121.550421,25.044514,494.7659372
121.549119,25.028301,70.38393468
121.551724,25.033318,397.1594606
121.428493,24.985258,461.4619307
121.208846,24.850589,554.8702886
121.473849,25.032933,271.5044341
121.553574,25.025731,602.3147898
121.551544,25.031517,175.0186767
121.552999,25.033924,764.139171
121.542884,25.024061,591.0204815
121.544133,25.038318,605.2877854
121.538689,25.026762,74.5193393
121.249854,24.881133,954.265463
121.316805,24.931946,304.1882422
121.267443,24.895989,28.18753226
121.554652,25.039096,372.0549081
121.550969,25.042247,982.2001962
121.55335,25.023136,92.24076892
121.551625,25.042132,169.0433772
121.529859,25.019117,580.1535401
121.557051,25.028988,771.5794757
121.54778,25.037418,880.6367069
121.554509,25.03565,790.4239511
121.533281,25.016965,280.1455782
121.530272,25.018626,13.77705713
121.552559,25.04142,372.094295
121.550583,25.044546,65.00970433
121.556952,25.041657,862.4658157
121.551841,25.042304,724.7776639
121.548688,25.033343,676.0841175
121.234412,24.874143,500.9301202
121.554616,25.022481,452.0177388
121.532949,25.017971,0.28507248
121.550457,25.034284,457.5752488
121.541932,25.021024,288.7015924
121.550852,25.042034,47.61024617
121.460356,25.007567,712.2965487
121.556718,25.041404,701.1291301
121.554994,25.038409,932.3769444
121.543864,25.038024,63.8119782
121.556952,25.029569,22.32438706
121.50131,25.065969,554.0598217
121.552362,25.041142,385.2645925
121.548445,25.03092,597.91647
121.550331,25.018945,640.3176406
121.551472,25.042296,217.6773906
121.552389,25.041158,89.38720946
121.551167,25.029226,284.5112916
121.55167,25.042067,896.7384187
121.551221,25.042337,858.3734773
121.552173,25.0247,511.8095048
121.551661,25.041273,749.0985629
121.234699,24.878724,884.6113093
121.55317,25.033866,266.2724766
121.555766,25.037516,972.5395133
121.182669,24.819077,373.8481829
121.532275,25.02217,139.4934023
121.233037,24.841072,679.3055251
121.55087,25.042075,379.0153994
121.549972,25.033244,493.7469222
121.551625,25.042165,628.6411415
121.422591,25.021982,473.0348554
121.550349,25.034284,788.226212
121.550421,25.032933,520.929059
121.545346,25.027474,842.7599532
121.478754,25.025584,335.9086618
121.428107,25.026558,525.5493417
121.284277,24.873316,773.0500354
121.465432,25.009941,130.1818463
121.551032,25.040946,497.62898
121.456493,25.016956,454.6334593
121.255235,24.836326,210.3571221
121.494088,25.06601,588.1688171
121.55158,25.042222,657.8393503
121.549262,25.025395,820.5149947
121.534539,25.029692,235.1394258
121.622017,25.08081,179.3319446
121.289649,24.876397,161.7124338
121.456628,25.007035,955.5112462
121.428107,25.02276,412.1677939
121.554338,25.028612,186.7784771
121.548382,25.02267,929.1273736
121.554284,25.023275,40.21141152
121.55238,25.04115,403.5294491
121.529886,25.019216,600.8352607
121.551625,25.041338,874.3401626
121.543783,25.026566,382.7873435
121.551014,25.040675,65.51321923
121.471468,25.02222,327.2123188
121.550861,25.023717,136.1552221
121.543971,25.025526,624.0467333
121.553233,25.033138,972.5748598
121.449531,25.005488,646.4936538
121.532689,25.017325,575.9527461
121.554554,25.035569,123.1473796
121.218898,24.851425,785.528061
121.552011,25.040962,763.8373467
121.543486,25.023947,58.55672999
121.470552,25.046772,833.8094268
121.554634,25.022531,256.6543484
121.533722,25.021704,528.3636399
121.549379,25.025387,645.7036436
121.552622,25.024348,917.7103522
121.551993,25.040954,289.7379612
121.543774,25.037991,791.4727292
121.280846,24.887779,60.83314922
121.550888,25.040855,719.5199625
121.554589,25.032991,200.8435038
121.540118,25.012716,372.111732
121.548822,25.040463,386.996062
121.551068,25.04232,680.6931598
121.552586,25.041567,670.6505987
121.545193,25.027253,754.4481797
121.551616,25.041707,155.7461056
121.543585,25.037983,195.9994691
121.551643,25.041723,26.80266033
121.555703,25.039423,816.1945906
121.55167,25.041936,867.2319973
121.538851,25.034251,886.4902248
121.206771,24.83362,325.5269414
121.429337,24.986969,313.66109
121.539174,25.012151,564.4270245
121.469196,25.008558,54.16113746
121.550394,25.034284,898.6569371
121.294662,24.882797,55.82538172
121.453286,24.996909,77.17643269
121.504769,25.063874,344.045758
121.530712,25.019044,515.0843241
121.538599,25.034243,72.82753104
121.532689,25.021802,856.7818002
121.551023,25.040684,268.473271
121.548274,25.022661,461.7653249
121.543172,25.023742,539.9809242
121.54319,25.023742,513.7588443
121.550879,25.040855,445.6206399
121.5514,25.042345,557.3234912
121.473903,25.033048,744.5171554
121.551535,25.042271,112.89717
121.551544,25.042239,95.73006995
121.553862,25.022015,938.5748299
121.557015,25.029021,748.2847812
121.530191,25.018634,112.6231298
121.247437,24.873348,493.8751895
121.554446,25.033015,21.6343742
121.552586,25.041527,631.4777306
121.550529,25.044538,413.7091935
121.557051,25.02898,597.5280753
121.553161,25.033089,102.8403756
121.554509,25.035642,484.2405888
121.283693,24.900389,863.7634497
121.46933,25.009033,573.655037
121.295641,24.886411,519.159072
121.474433,25.034169,38.12964134
121.553314,25.033179,512.9669196
121.463572,24.99546,707.9787232
121.551616,25.041019,980.8066727
121.550987,25.033146,249.5734513
121.484718,25.070158,662.9572338
121.53029,25.01942,87.96843068
121.551814,25.031485,968.874428
121.554967,25.031665,930.3424999
121.453268,24.996909,497.3042396
121.530631,25.018814,338.7926514
121.52985,25.019101,395.3056986
121.530452,25.018978,984.5895656
121.467929,25.020214,847.0139796
121.5302,25.019371,330.24933
121.463833,25.017382,886.1138203
121.534764,25.033915,65.57740728
121.551005,25.040675,771.3930369
121.55679,25.041502,584.1285674
121.259933,24.888836,325.080197
121.544205,25.036092,824.9325149
121.532913,25.017308,721.5091571
121.551832,25.041928,912.7295932
121.554158,25.018266,691.6861518
121.423741,25.023185,387.9737673
121.555757,25.038695,938.5262145
121.556979,25.029569,383.9206745
121.274845,24.896661,767.0161608
121.551787,25.041903,863.9139414
121.548831,25.040422,334.2194645
121.422636,25.022031,429.9840981
121.551041,25.042304,317.486674
121.537387,25.014108,338.9918677
121.175141,24.872136,508.8186625
121.473427,25.032041,907.4046016
121.175024,24.871742,773.3402523
121.503107,25.066918,829.0927976
121.277163,24.89558,744.9282321
121.547906,25.037615,227.2416622
121.547385,25.025927,146.0532899
121.549487,25.025371,732.1068965
121.530676,25.018888,83.71310795
121.554697,25.042582,374.4936626
121.52985,25.018921,148.7994167
121.556691,25.041314,664.8678972
121.536345,25.036894,915.924112
121.460347,25.007567,415.80916
121.551032,25.042304,843.3497962
121.556683,25.041224,366.0689734
121.228645,24.824439,715.5169874
121.536354,25.036935,570.5643631
121.46518,24.996213,516.9565105
121.53815,25.017873,358.2981713
121.557114,25.028972,529.2618534
121.55626,25.037328,43.49936368
121.541537,25.021818,29.55005374
121.544268,25.032123,366.694456
121.552559,25.041363,577.3559212
121.529832,25.019003,568.0313047
121.463833,25.017096,74.83221227
121.478915,25.011145,868.2604459
121.548571,25.031035,265.5535653
121.463383,24.991947,663.8217267
121.53842,25.02677,169.6051259
121.557213,25.028956,430.5879525
121.556691,25.041256,189.8359294
121.238221,24.875307,839.8046704
121.534252,25.025829,350.5706145
121.556144,25.037336,518.9616569
121.540145,25.012896,708.0073758
121.463833,25.01581,103.2174549
121.324791,24.987281,828.5218779
121.547556,25.037402,26.07485618
121.553467,25.027679,266.6311157
121.554518,25.035626,250.8865071
121.550825,25.041928,94.75702498
121.53462,25.03403,257.5205611
121.552649,25.033866,399.926191
121.552299,25.024683,354.0514546
121.55167,25.042009,18.58491497
121.545516,25.026656,324.9544023
121.545166,25.027286,906.6204781
121.547565,25.037426,699.6188446
121.55715,25.028956,899.5129211
121.538842,25.03421,622.6454434
121.547556,25.025043,732.0206392
121.554491,25.02668,223.4652403
121.475322,25.036027,118.5141337
121.55423,25.039792,499.8186532
121.556934,25.041625,882.7026674
121.540118,25.012708,209.2474203
121.551607,25.041805,198.4296679
121.557186,25.028964,592.2842595
121.554518,25.035634,397.1041103
121.530362,25.01906,331.2084557
121.548041,25.037255,78.94978479
121.429346,24.986969,170.0085621
121.206564,24.833645,453.9069668
121.465441,25.009925,992.3729552
121.552146,25.041085,710.1765649
121.535967,25.013576,45.19518678
121.551571,25.042173,524.6040978
121.542148,25.018855,196.0604044
121.550996,25.033146,263.3550243
121.293395,24.883534,629.0156618
121.538519,25.02677,328.1254224
121.497753,25.06358,584.4096302
121.555542,25.03146,920.5776705
121.552496,25.041273,870.9639698
121.460707,25.001362,797.2184574
121.530263,25.018626,454.8433609
121.539201,25.034652,802.179604
121.470552,25.05615,940.425377
121.471208,25.031165,849.3377417
121.554068,25.018258,356.6360499
121.552424,25.041183,751.7351889
121.536336,25.035732,209.750202
121.550879,25.04214,933.1789087
121.552586,25.024446,882.7249294
121.301813,24.840465,363.1776284
121.549819,25.039341,601.6831467
121.538366,25.026754,451.9200374
121.555218,25.038392,627.6664356
121.529868,25.018888,487.7421925
121.471396,25.033555,637.6773361
121.549307,25.040013,848.3217994
121.435608,24.993126,287.0230592
121.551212,25.041199,304.4968505
121.269725,24.881855,114.3107829
121.290063,24.884247,172.1546479
121.551589,25.041559,445.1808027
121.551724,25.040921,281.7390363
121.540531,25.037451,748.1953655
121.455721,25.011341,908.4807437
121.544115,25.038564,737.1584076
121.555254,25.041191,125.2049718
121.277082,24.896088,761.5723585
121.551598,25.041821,413.9681076
121.242227,24.893261,731.5700408
121.456655,25.006536,670.2815686
121.55255,25.041371,92.43560275
121.249288,24.881215,447.3783738
121.532877,25.017341,691.3820431
121.45652,25.01694,369.2672064
121.550951,25.041207,629.0419429
121.463833,25.016654,775.7884959
121.467228,25.006077,67.62072597
121.547574,25.037443,343.2085934
121.550825,25.042042,262.8311144
121.536515,25.036362,699.8985877
121.483093,25.063645,292.8228899
121.473049,25.027245,862.6166244
121.557275,25.028972,191.8699233
121.224459,24.858867,566.7194134
121.547385,25.025935,613.3522683
121.497268,25.061992,30.34448673
121.559997,25.016293,28.14537847
121.460464,25.007633,471.1762326
121.551661,25.041846,409.5006417
121.539094,25.034652,410.2140228
121.5567,25.04124,728.9820014
121.532958,25.017096,36.89724118
121.486632,25.058449,41.63288323
121.554625,25.026615,611.3680643
121.551122,25.041142,770.2713562
121.463581,24.995468,400.0679217
121.562261,25.035479,160.4417541
121.555793,25.037484,450.9941873
121.555587,25.037811,192.04563
121.529859,25.018896,462.657541
121.551212,25.041191,247.3037331
121.464686,24.995042,443.448118
121.534701,25.033981,814.1537486
121.551185,25.029177,675.3566082
121.551257,25.040569,727.788081
121.259143,24.907058,283.8499495
121.545696,25.02181,801.9626144
121.536803,25.011644,95.11765989
121.543908,25.025641,956.1532826
121.543432,25.0242,787.2148505
121.544052,25.038179,534.4286939
121.46801,24.997662,139.2693762
121.554616,25.032991,259.1593322
121.442219,25.000363,66.77508014
121.554473,25.022293,34.3805985
121.550951,25.033089,156.084122
121.539471,25.034005,141.8808854
121.494097,25.06601,437.1823497
121.468028,25.03245,125.9064564
121.550763,25.044579,309.9660218
121.421702,25.025805,20.6372497
121.552559,25.041412,566.7375763
121.552389,25.041903,969.8408911
121.551418,25.04232,944.0675684
121.552496,25.041281,728.046843
121.551032,25.033187,123.5906897
121.537701,25.014403,57.23486346
121.486982,25.057107,991.7726465
121.536794,25.011693,849.3263965
121.552433,25.024626,736.5666361
121.553125,25.033891,107.7581981
121.552523,25.041641,493.4689776
121.283298,24.900365,201.1409755
121.277091,24.896112,124.8050168
121.530703,25.01906,495.9991996
121.553395,25.033334,892.4663657
121.542884,25.026721,211.7157634
121.21393,24.860744,263.4463484
121.454086,25.048974,462.821616
121.463833,25.016089,469.5652587
121.55167,25.041944,150.8333074
121.530173,25.018634,950.0269255
121.540639,25.026026,329.7525096
121.548166,25.031206,640.6884183
121.532976,25.017251,941.3439732
121.555775,25.038719,137.9209763
121.552236,25.01784,405.7222258
121.206573,24.833645,613.6745153
121.534566,25.026066,611.4635515
121.554536,25.032991,154.3548254
121.532742,25.01739,11.77713177
121.484674,25.060266,62.75936792
121.548113,25.04088,44.34429576
121.556539,25.040389,702.7858075
121.551607,25.04178,650.9334388
121.548211,25.030953,556.9919506
121.21005,24.872611,757.2824311
121.554554,25.038719,558.4025175
121.550933,25.042189,721.7145365
121.463833,25.016203,607.1484818
121.534584,25.026026,581.4730756
121.463833,25.01685,254.1028199
121.537494,25.012463,110.0341693
121.532293,25.02217,161.7041241
121.494025,25.070526,678.1901876
121.55043,25.032933,730.4128492
121.483102,25.061616,589.3220272
121.551517,25.042279,71.72006541
121.55087,25.040929,982.592447
121.5545,25.035659,645.0362918
121.556683,25.041199,872.6653906
121.551535,25.042239,707.5826915
121.536479,25.036403,216.2450826
121.560276,25.016449,880.4581268
121.554518,25.032982,399.997249
121.55326,25.03313,804.5291161
121.553134,25.033056,731.4427578
121.551589,25.041412,809.2441823
121.547592,25.037132,771.7135735
121.554356,25.028546,293.1877415
121.55503,25.0384,722.5951023
121.552658,25.025109,562.927336
121.529868,25.019166,373.0007739
121.5567,25.041306,681.440968
121.463833,25.017153,45.88043854
121.490099,25.058769,447.5408937
121.22515,24.871627,42.86611397
121.551499,25.042288,693.2299945
121.551248,25.017448,962.3712275
121.547969,25.037173,816.7374423
121.212727,24.841826,164.154166
121.24812,24.881527,190.6511552
121.545049,25.032966,574.4442875
121.534045,25.03349,810.5428611
121.536848,25.01148,993.4458859
121.554545,25.032982,831.0923551
121.550942,25.042222,18.76954334
121.556727,25.041412,944.9507564
121.551086,25.033269,159.7488612
121.557329,25.02898,451.1075738
121.540171,25.01288,809.6355958
121.460599,25.001436,565.1349127
121.557186,25.028956,39.2251729
121.551032,25.041183,599.1252413
121.547789,25.03741,284.1182826
121.556108,25.037336,441.5145418
121.552263,25.020312,428.9427846
121.556736,25.041396,673.9188123
121.552595,25.025109,55.07704713
121.555057,25.0384,530.3648694
121.536336,25.013666,957.1589409
121.551616,25.041788,660.2501838
121.554365,25.033023,990.5050909
121.205396,24.869783,580.41931
121.294464,24.882297,908.2217998
121.283541,24.900397,267.3333809
121.543262,25.03813,809.0643539
121.474819,25.034988,88.32090569
121.532931,25.017153,143.478621
121.497232,25.061976,531.6305595
121.539255,25.034652,296.2433587
121.463833,25.017202,994.957393
121.55061,25.032966,840.8154126
121.483084,25.063629,320.8231441
121.55158,25.041052,919.5005592
121.460455,25.001542,963.3859827
121.547627,25.025043,151.7105988
121.530021,25.021663,668.095638
121.554571,25.035536,251.6244577
121.546442,25.024503,296.5719839
121.542884,25.023955,592.4907687
121.534494,25.029692,893.2286965
121.270767,24.885214,66.04965791
121.480613,25.07969,179.6707238
121.551454,25.04232,633.6745055
121.554706,25.033023,652.8306457
121.551652,25.042009,183.8777518
121.552451,25.041232,980.6784924
121.551571,25.041486,88.78069497
121.544331,25.035429,521.3834238
121.536327,25.036796,993.9768457
121.552469,25.04124,66.49889952
121.555308,25.039636,27.95961839
121.555084,25.039783,4.264562102
121.548193,25.030969,624.2494287
121.554527,25.022326,379.1938466
121.533003,25.01721,786.5924272
121.551526,25.038163,462.2759693
121.48453,25.069929,37.56016109
121.551652,25.04205,450.4096692
121.532931,25.017202,198.7205236
121.53471,25.033973,791.1753867
121.543423,25.024208,533.7026675
121.430227,24.994313,871.0476386
121.534557,25.019428,344.8053471
121.550736,25.044579,129.1169363
121.532105,25.022203,201.5019269
121.529841,25.018995,214.4984771
121.551661,25.042042,257.0254182
121.242506,24.854244,278.3161077
121.497798,25.06358,950.6231183
121.460689,25.001362,600.8698223
121.429104,24.985234,898.7916392
121.53683,25.01315,398.0588007
121.550834,25.042083,999.416338
121.538626,25.034276,824.3196218
121.464578,24.99478,995.8695245
121.532958,25.017022,741.9948408
121.474774,25.034873,498.3639211
121.301534,24.878831,387.4579321
121.426328,25.028186,544.3942434
121.551805,25.024118,734.4330705
121.543486,25.023955,92.36951252
121.465566,25.021999,287.7426446
121.555362,25.039628,662.3422973
121.34424,24.983604,420.6736271
121.212763,24.841826,663.007981
121.550861,25.042132,18.64055293
121.55255,25.041698,619.5799852
121.543873,25.025665,282.0173735
121.55158,25.042198,491.6992766
121.293036,24.999446,963.2859578
121.552209,25.039202,512.5749837
121.552272,25.041052,233.9606195
121.468279,24.999086,246.2250595
121.551481,25.041142,697.2474168
121.552128,25.041052,839.8580045
121.555488,25.039538,683.8942218
121.460446,25.007625,81.9876877
121.551616,25.041698,254.0606251
121.463833,25.015688,132.834223
121.543989,25.038122,726.1849372
121.483155,25.063645,409.878822
121.546298,25.037295,438.4991402
121.554545,25.035585,867.80577
121.551724,25.040905,646.9151869
121.550951,25.040725,428.4269321
121.553359,25.133698,713.6343817
121.205315,24.870349,592.5581537
121.286577,24.88469,257.0526313
121.182804,24.818626,866.3793248
121.543181,25.023742,751.449958
121.532671,25.028268,500.831991
121.543855,25.025698,738.5474485
121.463833,25.017415,917.5449564
121.463833,25.016915,244.7290902
121.554167,25.033228,744.5158794
121.549119,25.030412,683.0152805
121.554554,25.033048,997.4841794
121.458622,25.008648,618.6876187
121.552398,25.041175,0.570673274
121.552559,25.041445,525.5401024
121.234645,24.876626,125.5028702
121.551194,25.042345,305.7340004
121.479724,25.023922,163.9593234
121.548095,25.040855,106.467559
121.553404,25.039145,198.524619
121.553853,25.019862,917.4239418
121.548768,25.040545,134.7864783
121.456682,25.006552,672.2792891
121.55635,25.037345,141.7905199
121.174908,24.87039,236.9588101
121.463833,25.015475,211.0198377
121.549828,25.039505,746.6630449
121.282391,24.911826,196.4131507
121.553934,25.034595,106.930342
121.234484,24.873979,22.27729067
121.45644,25.017145,566.9506422
121.552011,25.041355,377.1383585
121.552505,25.041625,524.5676719
121.494977,25.056502,548.2243755
121.237547,24.841703,952.1596855
121.55114,25.029218,980.2949012
121.551553,25.041085,429.5089906
121.545633,25.027548,476.7230159
121.429625,24.987313,427.9063352
121.236792,24.8757,798.3050109
121.497403,25.087412,121.656474
121.278636,24.90329,729.6419749
121.532428,25.017145,391.3766588
121.484683,25.070142,278.2566579
121.552829,25.041265,405.5782186
121.275537,24.894433,465.7392495
121.537369,25.018405,463.4853498
121.470498,25.003155,762.9085249
121.270506,24.893326,278.4007904
121.477721,25.030838,921.4827922
121.46456,25.057958,500.0672012
121.44963,25.007878,318.1679141
121.551589,25.041625,507.0702166
121.199297,24.818019,42.20522104
121.550906,25.040815,70.9923607
121.544277,25.032098,990.3026377
121.556826,25.029218,344.4975166
121.427352,24.995026,566.0583188
121.288455,24.839883,715.4416548
121.278537,24.903519,96.34433179
121.551616,25.042165,108.4231984
121.551122,25.033318,860.3715737
121.504778,25.063678,84.89961554
121.536336,25.036845,15.76290396
121.545211,25.027368,19.21239761
121.551041,25.040905,216.9057335
121.449514,25.005472,706.1188108
121.542902,25.023922,867.4832208
121.500601,25.066746,747.4894541
121.441671,25.049039,523.816985
121.55538,25.031346,543.0335597
121.501562,25.0661,674.3312296
121.294249,24.901381,983.0902372
121.463833,25.015483,148.2793216
121.553251,25.020599,316.412378
121.55158,25.041453,648.2874825
121.434844,25.028726,776.5710798
121.268072,24.866604,489.7592195
121.549658,25.039063,673.9521516
121.543226,25.038163,896.7354029
121.32162,24.957737,961.3153207
121.551481,25.015573,278.7981142
121.294545,24.882404,396.6686174
121.551571,25.041543,664.2627642
121.43585,25.00489,757.5961423
121.478026,25.02199,860.673975
121.547089,25.0247,809.9513515
121.495714,25.04669,975.1551244
121.543253,25.035683,562.5537169
121.285822,24.880167,103.5107994
121.554473,25.035683,44.87237852
121.465477,25.018299,884.8792631
121.55388,25.039399,257.1050177
121.283352,24.872234,986.5868736
121.550897,25.034046,271.7735809
121.554374,25.022179,348.3928574
121.544106,25.038253,713.7337285
121.541842,25.021033,299.0117764
121.462045,24.997261,901.777228
121.470552,25.05624,888.9874574
121.538474,25.021033,877.4382082
121.174899,24.870964,652.3225011
121.537468,25.036453,46.61636399
121.552209,25.0247,226.1925581
121.552442,25.01888,149.4970493
121.526661,25.02249,329.8454161
121.54292,25.024159,264.1725668
121.467983,24.997531,33.37497339
121.543172,25.038253,970.0103659
121.536839,25.011546,264.3744961
121.556844,25.037803,487.8104144
121.55087,25.040913,793.369257
121.172482,24.828341,831.0621262
121.460302,25.02339,865.4200389
121.464479,24.983334,67.99594083
121.529877,25.018929,941.1644588
121.556907,25.041633,0.820740652
121.547466,25.025019,239.2149362
121.464327,24.994174,654.119248
121.539498,25.011906,14.83356248
121.48205,24.997351,733.8567627
121.551275,25.042353,792.1370074
121.323489,24.948081,525.6752127
121.554024,25.038859,805.074574
121.289694,24.876544,593.8689122
121.552398,25.041903,818.9413255
121.461308,25.008836,555.654137
121.543989,25.031616,814.6453199
121.237349,24.874397,807.403276
121.463833,25.016899,41.074243
121.553853,25.042959,553.4330163
121.561345,25.014673,80.39063236
121.46721,25.033793,661.461565
121.554607,25.022449,244.1273981
121.555542,25.038253,315.3839507
121.552622,25.024249,837.2507866
121.541528,25.021769,839.5225034
121.535455,25.014935,899.9009357
121.555919,25.038425,518.70299
121.539758,25.012258,600.7599759
121.456314,25.006978,144.1338276
121.554949,25.038425,513.8915046
121.553368,25.033408,733.125622
121.287574,24.831456,773.9338622
121.535042,25.033457,408.2306108
121.218197,24.858105,721.0189127
121.536048,25.013617,641.1784308
121.292991,24.921542,553.2453825
121.465234,25.026877,712.823564
121.549047,25.032827,823.9789231
121.292892,24.882805,569.5959625
121.539597,25.012241,519.3847163
121.543073,25.038564,749.6610612
121.536372,25.036944,814.5610259
121.468001,25.012847,411.2124358
121.46368,25.014247,191.0080023
121.55167,25.042059,433.6352287
121.554625,25.032999,302.3700898
121.494834,24.895375,691.7184775
121.55132,25.020951,851.9904192
121.463509,25.026467,98.99017225
121.536722,25.013363,484.1494156
121.450996,25.010883,390.0122995
121.554024,25.043081,811.3470549
121.463833,25.01816,491.2590398
121.541546,25.021876,8.463127915
121.536929,25.022727,849.9736243
121.5416,25.037877,719.6952042
121.549801,25.025191,484.8539729
121.412988,24.960538,163.5337885
121.534449,25.027016,869.3325525
121.537512,25.019101,262.7220948
121.469133,25.008337,462.2065051
121.544088,25.031657,761.7855637
121.544277,25.032107,536.6516666
121.422627,25.022031,901.5912091
121.470552,25.056927,981.1110557
121.549757,25.039211,80.2489593
121.478475,25.020877,853.7452179
121.533272,25.017431,848.2205368
121.543316,25.024282,356.8152151
121.202405,24.83453,763.4762223
121.493971,25.067933,875.7550302
121.553206,25.022531,602.4321912
121.542884,25.024037,19.35723074
121.487943,25.029168,745.7981571
121.553898,25.019862,966.5797747
121.463833,25.015925,422.7147689
121.461919,24.996442,916.7795369
121.550834,25.033007,590.4757357
121.557159,25.029635,621.7976958
121.557662,25.035299,784.9174535
121.482527,25.068293,112.5733023
121.549469,25.025371,130.5238668
121.461048,24.978012,806.2224383
121.555003,25.038409,484.6152018
121.234268,24.874299,163.3876126
121.551032,25.033285,354.1693937
121.215691,24.869808,742.9517239
121.545166,25.033555,986.4157131
121.530703,25.019019,669.6278903
121.543226,25.035765,389.5286423
121.491573,25.069266,550.3351595
121.545552,25.027286,849.3024884
121.533012,25.017939,444.8161853
121.276741,24.900971,497.1054138
121.553709,25.022089,39.37114839
121.544133,25.038523,419.7471297
121.543801,25.031616,613.2940753
121.292641,24.921411,289.0918675
121.206609,24.833637,267.0177981
121.291158,24.882174,151.5736366
121.294617,24.882576,228.0040407
121.212736,24.841834,612.1805962
121.550682,25.037009,281.8582497
121.529976,25.019256,982.1420044
121.552272,25.041109,506.2723081
121.532428,25.01703,384.7545108
121.545058,25.03295,362.7026668
121.482958,25.056903,842.2630658
121.217533,24.865858,33.34363889
121.455766,25.009761,221.8709823
121.549765,25.039317,62.84909196
121.523984,25.083404,661.9806094
121.182876,24.817125,591.4986722
121.536345,25.013551,980.7652434
121.451634,25.008771,747.9041777
121.551131,25.029291,936.1224419
121.498795,24.929488,525.7958579
121.421729,25.025714,247.4155486
121.174899,24.870988,953.6237135
121.534674,25.026034,810.1840685
121.294105,24.882051,229.958364
121.293988,24.883584,238.7112723
121.212897,24.843908,644.6884115
121.22639,24.865522,71.37474345
121.460554,25.001411,221.2096322
121.557069,25.028997,56.25056939
121.55167,25.040757,487.913999
121.533066,25.018266,300.542074
121.556512,25.044137,933.6718392
121.5355,25.016907,295.5680568
121.553862,25.039407,462.5765417
121.554257,25.0384,971.7478396
121.183424,24.821135,558.1072839
121.283864,24.900348,688.0538704
121.556458,25.037377,732.7352097
121.556808,25.029291,193.4298396
121.479212,25.028849,196.8774648
121.55114,25.033441,568.3538732
121.463833,25.016686,255.4089738
121.547771,25.037377,563.1523861
121.555775,25.038736,377.2844357
121.449235,25.011014,588.4721906
121.553287,25.043147,754.0013909
121.5514,25.042337,765.4203415
121.175959,24.842752,395.0295428
121.549694,25.041093,478.1553041
121.555155,25.041273,642.1334088
121.551149,25.033441,617.9348925
121.535527,25.018774,575.7260725
121.175015,24.871718,419.881353
121.460814,25.001411,549.0835727
121.559854,25.016252,668.6096593
121.550358,25.032941,715.854493
